request_id,request_time,service_type,client_lat,client_lon
R32415,2024-08-08 16:15:07,Fridge repair,28.586647381243722,84.28784160468817
R2546,2024-08-08 16:20:00,TV installation,16.050923632168043,78.32693042171319
R23949,2024-08-08 17:32:43,TV repair,32.80031396464116,88.46539608160671
R17917,2024-08-08 17:36:24,TV repair,31.883294604021224,89.30363816445967
R852,2024-08-08 17:39:00,Fridge installation,28.773452675444826,76.81719482138503
R36115,2024-08-08 18:04:01,TV installation,21.058823231905482,92.56168090290402
R10468,2024-08-08 18:07:21,TV repair,18.836759325000173,77.41850374096933
R48318,2024-08-08 18:11:19,TV repair,17.26108613685503,83.78434444763519
R12797,2024-08-08 18:41:12,TV repair,12.072297835276778,69.87960502473175
R31952,2024-08-08 18:47:51,TV installation,24.757771160426728,78.79018135217036
R10606,2024-08-08 19:09:17,Fridge repair,35.34850710880307,73.67603175381814
R38589,2024-08-08 19:22:47,TV installation,33.943592323913954,81.27036444246083
R2150,2024-08-08 20:54:35,Fridge installation,29.33417150821697,78.322611195041
R33581,2024-08-08 21:07:09,Fridge installation,26.779800696482447,69.94816642831603
R19570,2024-08-08 21:07:30,Fridge installation,34.13274805342317,71.51719028556779
R16060,2024-08-08 21:16:24,TV repair,11.505249546899256,96.3878528523511
R36066,2024-08-08 21:32:13,Fridge repair,22.19395719623453,71.85941234013319
R20494,2024-08-08 22:37:06,TV installation,9.630263874866388,77.68030652218154
R46425,2024-08-08 23:37:39,TV repair,30.771918557701948,95.81523740953708
R12803,2024-08-08 23:38:47,TV installation,8.677606424216194,70.58736860310827
R47164,2024-08-09 00:10:24,TV installation,27.266604539758408,96.08564281390689
R44364,2024-08-09 00:50:59,TV repair,13.167398593163036,76.77094832661126
R17527,2024-08-09 01:50:59,Fridge repair,18.383772091343786,84.12360888638648
R35932,2024-08-09 01:58:37,Fridge repair,36.421915069082786,89.74400024008463
R33931,2024-08-09 03:13:17,TV repair,23.27467434810309,83.88561189201678
R111,2024-08-09 03:16:57,Fridge repair,11.776480500068113,87.28760373533314
R34124,2024-08-09 03:33:42,Fridge installation,11.849260598711552,76.88748808192028
R10245,2024-08-09 04:00:11,Fridge installation,30.811220703584947,86.92837107670965
R1924,2024-08-09 04:19:21,TV repair,10.893929771772417,91.26013952356894
R461,2024-08-09 04:21:46,TV installation,34.78140249897752,95.44540119938341
R41868,2024-08-09 04:25:15,Fridge repair,24.97703723550035,89.31889592397175
R8207,2024-08-09 05:05:34,Fridge installation,25.785174837672326,83.35455849570627
R110,2024-08-09 05:10:59,Fridge repair,28.02101694424785,88.2404919612114
R10199,2024-08-09 05:13:44,TV installation,34.33881964862623,77.03838945367968
R19062,2024-08-09 05:23:51,TV repair,9.63632774928004,75.08253214887561
R7086,2024-08-09 06:14:47,Fridge repair,15.315672227141473,90.08196947170406
R18656,2024-08-09 06:45:56,Fridge installation,36.105311742256475,94.76228812725955
R24175,2024-08-09 06:56:31,TV installation,17.07559832464392,91.54724392995269
R32713,2024-08-09 06:58:20,Fridge repair,34.582340100976296,84.59760542547984
R28568,2024-08-09 07:02:57,TV installation,11.317453835057975,93.04739443432202
R1016,2024-08-09 07:25:38,Fridge repair,26.92638117446535,81.778508330483
R48563,2024-08-09 08:00:47,TV installation,12.961338910134518,93.26433368251148
R12255,2024-08-09 09:26:46,TV repair,23.05949556331645,74.29556455063944
R5787,2024-08-09 09:50:14,TV repair,22.419677945022595,79.90167394088739
R32001,2024-08-09 09:54:13,TV installation,22.07039824166414,78.83441016950282
R11325,2024-08-09 10:17:43,Fridge installation,36.386937544316126,83.77820379065311
R3662,2024-08-09 10:26:31,TV installation,33.18430017601668,87.67733670440359
R26084,2024-08-09 10:35:13,Fridge repair,24.454239671411568,93.17521346567146
R39505,2024-08-09 10:56:51,TV repair,10.521999881005579,78.21555985358773
R28770,2024-08-09 11:00:49,TV repair,36.35919388322687,91.65485637980464
R49898,2024-08-09 11:00:54,TV installation,34.36280881870715,89.15185732995565
R33863,2024-08-09 11:09:31,Fridge repair,11.759814617032081,81.4630351963183
R20194,2024-08-09 11:10:58,Fridge installation,9.696814047179888,68.91447824542925
R25030,2024-08-09 11:59:33,TV repair,13.788319292836594,70.97630406135869
R39671,2024-08-09 12:14:05,TV installation,34.539821098543364,92.72364422818129
R2746,2024-08-09 12:38:34,Fridge installation,12.897097106656766,95.10281605257688
R19788,2024-08-09 12:58:18,TV installation,12.346236425616395,90.4726852693928
R48485,2024-08-09 13:05:59,Fridge installation,13.727517353454752,80.6164531592234
R4227,2024-08-09 13:16:40,Fridge installation,28.075407021779565,92.68278643315014
R8323,2024-08-09 13:37:35,Fridge repair,10.474785213479928,76.38138448594965
R13252,2024-08-09 13:53:49,Fridge repair,21.065129473038,72.1808569515214
R22326,2024-08-09 14:32:12,TV installation,15.802184607251185,80.48162527770582
R47214,2024-08-09 15:12:27,Fridge installation,20.748683447654038,93.21158489094735
R47719,2024-08-09 15:50:24,TV repair,17.467930449105815,73.645230549366
R24044,2024-08-09 15:52:41,Fridge repair,11.02261634182114,87.07221262839411
R29765,2024-08-09 16:02:08,TV installation,25.80493244958432,72.61181827653613
R15605,2024-08-09 16:25:09,Fridge repair,30.539377863133687,90.28199163855216
R6553,2024-08-09 16:31:09,TV installation,36.619468644484954,92.77286515331593
R38002,2024-08-09 17:07:13,TV installation,22.66147663378767,93.55261240744079
R39224,2024-08-09 17:17:50,TV repair,10.86186004939905,96.8261445748943
R48308,2024-08-09 17:18:24,TV repair,11.590527006382429,83.02204595304333
R2753,2024-08-09 17:28:16,Fridge installation,16.017375821216312,75.8276882784822
R40485,2024-08-09 17:31:12,Fridge repair,33.952886444969366,82.27185231065882
R20569,2024-08-09 18:18:29,TV installation,35.60487692981427,76.8466511737624
R47595,2024-08-09 18:28:43,TV repair,23.780530412660514,69.45705628974824
R3365,2024-08-09 19:03:03,Fridge repair,19.395465330677176,76.76905979045836
R30798,2024-08-09 19:08:55,Fridge repair,32.559095971187475,77.9483183458963
R35996,2024-08-09 19:16:18,TV repair,8.381037590374582,95.14986608893786
R24230,2024-08-09 20:01:40,Fridge installation,10.210440726197739,89.76087574898125
R47288,2024-08-09 20:06:05,TV repair,18.847627858585366,87.73312540911886
R31749,2024-08-09 20:13:48,Fridge repair,16.133918656421002,92.33931234907001
R46704,2024-08-09 20:31:55,TV installation,26.696440876079393,82.39383579533686
R14525,2024-08-09 20:53:12,TV installation,15.306433020621842,82.71431815455715
R7080,2024-08-09 20:59:20,Fridge repair,12.897864816397593,74.44878764598309
R17271,2024-08-09 21:06:26,TV repair,23.18692445600857,77.84711471621007
R32329,2024-08-09 21:19:04,Fridge repair,18.005405136818727,96.3926956974225
R43808,2024-08-09 21:19:12,Fridge repair,8.130766921595233,81.49005480160983
R43906,2024-08-09 21:51:30,Fridge installation,16.433628692850526,87.89139979413122
R32370,2024-08-09 22:19:22,Fridge installation,12.981782016668797,92.49905596335293
R1777,2024-08-09 23:02:05,TV installation,13.940533252988175,73.66061572584836
R5918,2024-08-10 00:15:25,Fridge repair,26.45453711328256,75.05093469715938
R26700,2024-08-10 00:17:04,Fridge repair,23.21806189386268,90.40994005962199
R7275,2024-08-10 00:28:01,Fridge repair,27.021478457228977,95.87085802298543
R20112,2024-08-10 01:07:41,TV repair,29.46121221124641,95.39413404333932
R14331,2024-08-10 01:53:24,TV repair,35.47539724664817,76.68678276888987
R36613,2024-08-10 02:48:23,TV installation,19.249253736721247,96.00557088101954
R31622,2024-08-10 02:52:01,Fridge installation,9.488366003006677,68.21436811880835
R24954,2024-08-10 03:35:04,Fridge installation,36.79193082845322,71.72082234813445
R34216,2024-08-10 03:42:02,TV installation,25.02273868129799,80.01207788927779
R19580,2024-08-10 04:21:00,Fridge installation,13.07086029276949,82.55184832572469
R7130,2024-08-10 04:40:31,TV installation,19.173750376391165,88.88586030321605
R46684,2024-08-10 05:56:21,Fridge repair,9.128203780716163,95.90592856980392
R37293,2024-08-10 06:14:23,TV installation,20.65544488930141,95.54093695766966
R38600,2024-08-10 06:28:41,TV repair,34.39961185133987,94.01921665001476
R14196,2024-08-10 06:48:56,Fridge repair,18.62915464724056,92.26066458138092
R49016,2024-08-10 07:30:19,TV installation,27.437694725592213,81.19528322479795
R12728,2024-08-10 08:52:34,TV installation,20.467772594447368,74.77442536493683
R44832,2024-08-10 09:54:27,Fridge installation,9.42307578589463,92.17392764111108
R38421,2024-08-10 10:03:59,Fridge repair,8.567265726519718,71.6728388289883
R26378,2024-08-10 10:15:41,TV installation,30.3727732468616,87.31659813023262
R34583,2024-08-10 11:11:12,TV repair,33.82994933144649,96.04934100860463
R26472,2024-08-10 11:35:26,TV repair,27.121590662278194,78.18721910690513
R1088,2024-08-10 12:08:34,TV installation,12.669828446477919,73.45308202744219
R23306,2024-08-10 12:11:29,TV installation,14.044141113145166,93.92547032311701
R34607,2024-08-10 12:15:53,Fridge installation,22.311076520551858,79.36216320368102
R602,2024-08-10 13:03:57,Fridge repair,13.304959253558284,70.28327822381456
R32373,2024-08-10 13:51:41,Fridge installation,30.650574730224275,81.83493289597963
R21234,2024-08-10 14:28:07,Fridge repair,36.42326363620714,96.80888419369415
R5750,2024-08-10 14:49:09,TV repair,27.970062454276388,71.41553642295321
R16693,2024-08-10 15:03:51,Fridge installation,24.014655182729527,72.29137033226984
R44209,2024-08-10 15:13:46,Fridge repair,9.246925607960886,73.96120621897413
R2476,2024-08-10 15:38:13,TV repair,30.53998039619752,90.29316949290171
R42808,2024-08-10 16:11:33,TV installation,23.428120033007286,90.1356898501865
R21089,2024-08-10 16:12:55,TV repair,25.88714895676443,83.50790544662867
R26819,2024-08-10 16:50:07,TV repair,22.63773066611713,72.86838622132915
R28117,2024-08-10 17:31:24,TV installation,21.925902904350366,87.62504076474522
R14910,2024-08-10 17:46:56,Fridge repair,11.341882023925486,70.14468356664933
R16924,2024-08-10 18:15:34,Fridge repair,25.593460181101083,87.56966933888708
R17928,2024-08-10 18:44:21,TV installation,17.116325234283984,73.28713357872115
R37166,2024-08-10 18:44:28,TV repair,27.499183472445722,93.43874730640661
R40514,2024-08-10 18:52:47,TV installation,28.071664015514422,89.05862220039027
R30875,2024-08-10 19:05:45,TV installation,35.09962239880738,76.23945857632485
R43725,2024-08-10 19:07:21,Fridge repair,34.18916983258468,75.37809243688079
R14979,2024-08-10 19:15:21,Fridge installation,14.284549257775575,81.08454670088035
R14463,2024-08-10 19:22:20,TV repair,29.808905040314407,75.93327209001853
R172,2024-08-10 19:31:24,TV installation,10.167473258468025,75.04792255740225
R4707,2024-08-10 19:32:43,Fridge installation,36.42312639678697,96.22397208584296
R36737,2024-08-10 19:43:37,Fridge repair,34.159242371188206,80.37239354503197
R7211,2024-08-10 19:43:41,Fridge repair,34.89306615754244,96.04117488824119
R33356,2024-08-10 20:20:56,TV repair,19.862536093878767,93.65059636170882
R19646,2024-08-10 20:54:18,TV repair,12.890062992410831,95.30668518341207
R42478,2024-08-10 21:10:02,TV repair,32.02102373700558,83.72593037319099
R45230,2024-08-10 21:31:05,TV installation,20.869439260084114,93.24437233561946
R44605,2024-08-10 21:34:41,TV repair,23.564416182851375,91.34110132791353
R18038,2024-08-10 21:46:42,Fridge installation,29.96403264311462,87.61206677880335
R31481,2024-08-10 22:08:16,TV repair,11.058106067325575,96.94520789561619
R5385,2024-08-10 22:38:53,TV installation,34.93321105678923,83.08084342007609
R36281,2024-08-10 22:46:55,TV repair,33.40703465452292,84.29262886760407
R22059,2024-08-11 00:30:20,Fridge installation,20.15862273619292,82.21806564289152
R42121,2024-08-11 00:36:52,TV installation,32.741310858812426,96.51804224064423
R1563,2024-08-11 01:29:38,Fridge installation,21.9977379371797,84.0082583817194
R37049,2024-08-11 01:33:34,Fridge repair,30.490372722205453,78.83976540323643
R961,2024-08-11 01:50:33,Fridge installation,28.40618714242814,74.37776258470838
R38116,2024-08-11 02:38:22,TV installation,10.034239079503548,76.86042898073764
R19169,2024-08-11 02:59:33,TV repair,26.138883727087133,85.01577444465707
R9178,2024-08-11 03:04:16,Fridge installation,25.92450784027835,90.00472490841801
R23043,2024-08-11 04:07:34,TV repair,12.498201369342397,77.9706468434709
R42655,2024-08-11 04:17:13,Fridge installation,8.961533725053796,81.9033032288549
R30002,2024-08-11 04:27:52,TV installation,11.347185463876546,71.31622114112469
R28959,2024-08-11 05:51:46,Fridge installation,8.895719034701372,70.24052092510821
R9152,2024-08-11 05:53:24,TV installation,16.47277255123406,93.47047427239221
R30940,2024-08-11 06:56:08,TV repair,34.06189936783413,70.92495486105726
R15209,2024-08-11 07:03:25,Fridge installation,19.09344884927496,72.34118503255907
R22643,2024-08-11 07:03:52,Fridge installation,28.112214994629223,88.244207074874
R12420,2024-08-11 07:24:06,Fridge repair,32.196152118888236,90.0106779680431
R13613,2024-08-11 07:43:34,Fridge installation,23.45082981695151,77.11786053901461
R12536,2024-08-11 07:48:22,Fridge installation,35.19995105981714,69.09733957556166
R19353,2024-08-11 07:56:21,TV installation,16.360616048461516,68.341291500174
R36948,2024-08-11 08:12:00,TV installation,15.541431313398663,89.4206588001869
R16600,2024-08-11 08:17:35,TV repair,30.048095761856562,70.54574525847602
R44097,2024-08-11 09:40:53,Fridge repair,19.679156862291084,77.62693225356603
R25803,2024-08-11 10:54:42,TV installation,22.61009020881835,71.50072539329382
R32679,2024-08-11 11:47:22,Fridge installation,22.122438258039164,76.32601566887055
R38092,2024-08-11 11:49:58,TV repair,8.955170431060893,76.77835983024751
R22212,2024-08-11 12:05:53,Fridge installation,18.676675505279533,70.36735415512992
R41749,2024-08-11 12:24:33,TV installation,15.88085970944234,95.96261322026828
R33178,2024-08-11 12:36:37,TV repair,16.366366028912566,92.74001319968295
R41444,2024-08-11 12:36:41,Fridge installation,34.08471718421738,96.01137275680676
R6462,2024-08-11 13:00:34,TV repair,36.41596440057785,87.95737356957021
R38488,2024-08-11 13:12:05,TV installation,30.85971799380663,81.78320370650529
R13798,2024-08-11 13:25:01,TV installation,11.76804195528637,85.56507040580976
R19868,2024-08-11 13:29:59,Fridge installation,36.529272998738,79.0708250498401
R6941,2024-08-11 13:40:16,TV installation,10.142015642366431,91.23757542568202
R23290,2024-08-11 14:16:37,TV installation,10.046822220851114,92.15640351712973
R33725,2024-08-11 14:27:30,Fridge repair,22.610482544996252,75.80293927743443
R6938,2024-08-11 15:03:14,Fridge installation,10.975455451775609,91.87570574523771
R2162,2024-08-11 15:05:32,TV installation,30.904203337142967,71.11115475840667
R35158,2024-08-11 15:38:42,TV repair,25.867011740052117,92.64620098894547
R13719,2024-08-11 15:45:20,TV installation,8.878413930132156,90.47809617053451
R46906,2024-08-11 15:49:57,TV repair,23.9161321252186,83.75746798643104
R16756,2024-08-11 17:05:02,TV repair,13.600139754061104,87.80013744512638
R42688,2024-08-11 17:08:13,Fridge repair,27.778008014480672,83.08518814379941
R13442,2024-08-11 17:19:00,TV installation,16.02170059482126,83.98945658157501
R25655,2024-08-11 17:52:56,TV repair,10.612332445853756,80.56241193516628
R13763,2024-08-11 18:35:00,Fridge installation,31.922395243745402,92.16882576493634
R12147,2024-08-11 18:42:02,Fridge installation,12.577709145405443,77.54464234592398
R11619,2024-08-11 19:35:54,TV installation,11.792387962595864,80.66698577852601
R35424,2024-08-11 20:03:57,TV repair,10.025460351510436,90.31345519597002
R11518,2024-08-11 20:34:21,Fridge repair,11.72594643613417,84.55535340555987
R931,2024-08-11 21:14:19,Fridge installation,33.47823771666967,80.45004214598598
R14256,2024-08-11 21:48:19,TV installation,25.266539641586448,73.104481387983
R45267,2024-08-11 23:20:22,TV repair,36.66491220899164,76.47946182421693
R19028,2024-08-12 01:03:15,TV repair,14.078626402339195,85.09786232059562
R43630,2024-08-12 01:04:31,Fridge installation,17.57177648516397,83.67879039128412
R32341,2024-08-12 02:24:21,TV repair,19.589154143758407,93.6645077679596
R23864,2024-08-12 02:26:56,Fridge repair,23.871833515724493,93.16035005727072
R41153,2024-08-12 02:27:49,Fridge repair,20.67621149273336,93.36609674022296
R23866,2024-08-12 02:44:54,TV installation,22.937526791520796,81.22829992940738
R47155,2024-08-12 03:01:20,TV installation,21.967348289757634,81.05286162128215
R25134,2024-08-12 03:04:41,TV repair,26.205542193461472,94.59053895461194
R4927,2024-08-12 03:07:06,Fridge repair,31.843721110313254,72.06101529087721
R8743,2024-08-12 03:21:36,Fridge installation,10.482992696657668,74.44962630874176
R14598,2024-08-12 03:32:41,TV installation,36.46703224386293,77.27908902724342
R28993,2024-08-12 03:50:44,TV installation,25.777114706322713,84.50590053025627
R6466,2024-08-12 04:10:59,TV installation,8.749050269683329,95.76161793239268
R26797,2024-08-12 04:26:23,TV installation,16.144236750958427,93.12044677222865
R38279,2024-08-12 04:56:48,TV repair,24.453354238689652,89.73749487580805
R38088,2024-08-12 04:56:49,TV installation,17.072174447249353,85.29960360705645
R27313,2024-08-12 04:58:07,TV installation,19.26300571854713,88.79995490393198
R21484,2024-08-12 05:27:35,Fridge installation,32.97454267805455,88.99231190968803
R30706,2024-08-12 05:48:58,TV installation,33.002681649286295,76.28444862265756
R21285,2024-08-12 06:05:16,Fridge repair,36.33732853199664,71.87392681087738
R2847,2024-08-12 06:56:56,TV repair,9.90171888556199,82.46428368823663
R19890,2024-08-12 07:49:35,TV repair,34.41618512978694,89.26089668589707
R19186,2024-08-12 08:16:52,Fridge repair,14.32222721470695,77.7092828038368
R22245,2024-08-12 08:27:03,Fridge installation,11.881657386713995,71.54635160466468
R31032,2024-08-12 09:44:39,TV repair,21.32487857333775,70.82848989602066
R39885,2024-08-12 09:59:17,TV repair,31.730529451325914,93.2273402753228
R29246,2024-08-12 10:04:13,TV installation,9.620569291426262,94.70363274988992
R36766,2024-08-12 10:07:30,Fridge repair,36.95488735035888,72.54212723327473
R15227,2024-08-12 10:14:15,Fridge repair,12.364594777012755,71.52932367623423
R38776,2024-08-12 10:17:48,TV repair,28.227495406349533,79.57898033366655
R19956,2024-08-12 10:53:14,Fridge repair,11.981806225893278,86.21446044520897
R4071,2024-08-12 10:53:21,Fridge installation,23.5530859772816,92.61560351928317
R32393,2024-08-12 10:58:51,TV installation,18.14745473630236,76.72431727691138
R25173,2024-08-12 11:16:06,Fridge repair,13.100393114307735,81.82245108798364
R19449,2024-08-12 11:34:56,Fridge repair,8.07469423638813,81.17445186139953
R7430,2024-08-12 11:46:03,TV installation,11.721622954084115,72.95910111738931
R23967,2024-08-12 12:42:25,TV repair,14.412816922189016,75.52652436053852
R6004,2024-08-12 13:08:12,Fridge repair,35.12390908704158,69.13939845200598
R42925,2024-08-12 13:33:28,TV installation,13.527567864265205,73.54165555156207
R19029,2024-08-12 13:42:04,TV repair,25.702551295062342,81.53619791874524
R9494,2024-08-12 14:21:58,TV installation,35.52910171712377,70.02229680880792
R20285,2024-08-12 14:23:34,TV repair,8.438685546981459,68.52846608476847
R6922,2024-08-12 16:21:07,TV repair,33.70866345540473,95.0843969735934
R5858,2024-08-12 16:29:07,Fridge installation,15.272125039095833,75.6309047583331
R15501,2024-08-12 16:49:36,TV repair,26.17071218613248,96.63292341521048
R25675,2024-08-12 17:00:18,Fridge repair,28.692826611963827,92.92269877506752
R35795,2024-08-12 17:18:33,TV installation,34.31371473363629,86.51993999105937
R6811,2024-08-12 17:28:05,TV repair,26.923338751025106,92.39454690628135
R44752,2024-08-12 18:20:16,TV installation,32.41954426528555,87.0685447735872
R4210,2024-08-12 18:31:35,TV installation,28.977566076844173,83.01431860932078
R40010,2024-08-12 18:36:46,Fridge installation,33.56733194066014,88.74296854891016
R23703,2024-08-12 18:40:27,TV repair,30.350907715171296,96.88079650160614
R36325,2024-08-12 19:19:33,TV repair,8.364492020210953,73.08742711892403
R9692,2024-08-12 20:02:16,TV repair,17.852882449474393,82.38118320513539
R13578,2024-08-12 20:04:50,Fridge repair,29.406407704092956,69.73375493779754
R39428,2024-08-12 20:14:07,Fridge installation,27.607280150078985,70.69919818596439
R6551,2024-08-12 20:55:04,TV repair,32.58337554609328,79.43990408912232
R24284,2024-08-12 22:05:49,TV repair,22.357079117170585,87.81401733493173
R39141,2024-08-12 22:09:39,Fridge repair,35.30323612819608,95.06482316880924
R5678,2024-08-12 22:24:08,Fridge repair,18.289216523123777,88.85395820212577
R46519,2024-08-12 23:17:10,TV installation,16.806401176870487,91.98311060516455
R34766,2024-08-12 23:24:15,Fridge repair,20.26042715289291,90.19401609772675
R38850,2024-08-12 23:35:26,TV repair,20.210012202283863,85.31074846050268
R47386,2024-08-12 23:52:12,Fridge installation,28.375177805637616,74.62549860210943
R16445,2024-08-13 00:28:09,Fridge installation,32.2736100343937,78.09027962691836
R42552,2024-08-13 00:56:03,Fridge repair,9.94510068146312,80.69660061336214
R230,2024-08-13 01:09:52,Fridge repair,13.24808833286985,68.83683462889094
R30240,2024-08-13 01:36:13,TV repair,28.04171493138248,69.29556155149442
R12839,2024-08-13 02:37:52,TV installation,13.127407198817414,76.32561588988465
R15840,2024-08-13 02:50:26,TV installation,35.69317508098983,79.08429678629707
R2230,2024-08-13 03:03:40,TV installation,23.023392426374784,89.25011840945797
R35097,2024-08-13 03:47:25,TV installation,12.389159343519701,86.42226199653997
R32259,2024-08-13 03:48:05,Fridge repair,9.214631953263927,68.64265134455505
R26988,2024-08-13 04:02:16,TV installation,8.352506918677767,88.39982030734161
R44077,2024-08-13 05:13:34,Fridge installation,34.17232452214218,71.40422643143869
R42971,2024-08-13 06:05:01,TV repair,34.20109116966001,93.24407216075244
R28276,2024-08-13 06:06:59,Fridge repair,26.496969941522863,72.78905745348725
R40189,2024-08-13 06:45:13,Fridge installation,13.83772931711582,92.33073349806182
R22467,2024-08-13 06:56:07,Fridge installation,18.693052110295966,74.630037785846
R39905,2024-08-13 07:42:47,TV installation,16.462903599644036,69.00967252205409
R7455,2024-08-13 07:49:24,TV repair,28.10156919285674,96.8824953811604
R13811,2024-08-13 07:52:55,Fridge repair,28.842617236577016,70.90590806367712
R31790,2024-08-13 07:55:29,TV installation,26.71412863445761,93.75814836087724
R15107,2024-08-13 07:56:09,TV repair,24.453635136895063,89.34069814146976
R10070,2024-08-13 08:47:07,Fridge repair,33.62127971849038,76.65770763096005
R42667,2024-08-13 08:58:33,TV repair,32.624000030803785,87.2978845212147
R26516,2024-08-13 09:05:26,Fridge repair,11.102207195015552,95.18967251731765
R4375,2024-08-13 09:17:50,TV installation,31.286673473249483,86.57307046080506
R8115,2024-08-13 09:31:12,Fridge repair,23.036483414918806,90.20046849030766
R12796,2024-08-13 09:35:34,TV repair,30.921573386226047,82.0496148138978
R25422,2024-08-13 10:11:29,Fridge repair,25.626153545091576,83.9289011795767
R45857,2024-08-13 10:33:27,TV installation,17.70124425161237,76.4700248011424
R35726,2024-08-13 10:36:26,TV installation,19.90183965915108,72.28982447865926
R25127,2024-08-13 10:51:05,TV installation,22.620158674386975,76.67159588557227
R15291,2024-08-13 11:12:24,TV repair,8.744209467945845,95.96875711431642
R36826,2024-08-13 11:27:47,TV installation,13.572558880234519,75.43113537563826
R30258,2024-08-13 11:41:23,TV repair,36.401082998743554,73.24929537546099
R47732,2024-08-13 11:47:05,TV repair,12.658845015753528,82.62812272664539
R10823,2024-08-13 12:35:35,TV installation,30.517893728110344,84.91606847136116
R11555,2024-08-13 12:37:33,Fridge repair,33.95102674281942,79.87419659160872
R37644,2024-08-13 12:38:43,Fridge installation,12.253856143342075,71.4283260098008
R25826,2024-08-13 12:48:59,TV repair,20.636199451231708,93.39688872044461
R39190,2024-08-13 12:51:21,TV repair,23.739138782929714,83.14765478353524
R12658,2024-08-13 13:07:41,Fridge repair,29.840750411390815,95.30267748130751
R38493,2024-08-13 13:08:58,Fridge repair,11.534200144504434,71.09990826287867
R1758,2024-08-13 13:27:49,TV repair,13.681452981756014,89.7222735527579
R31047,2024-08-13 13:46:48,Fridge repair,30.997164036740635,91.86128103466808
R29606,2024-08-13 13:53:17,TV repair,34.398783335749386,93.11741269266184
R31629,2024-08-13 13:58:58,TV installation,23.900079328944763,90.94543382681243
R16065,2024-08-13 14:22:40,Fridge installation,25.275373540803788,74.16214699690782
R13557,2024-08-13 14:45:09,Fridge installation,10.004364376897845,81.93239002345416
R20256,2024-08-13 14:47:09,Fridge repair,22.41882354261577,76.03451511807532
R23631,2024-08-13 15:12:35,Fridge repair,17.321789151925497,79.51280606062494
R37878,2024-08-13 15:32:37,TV installation,23.971964431489766,68.7594161547902
R10858,2024-08-13 16:28:19,TV repair,10.840799232223048,89.94186833873079
R45820,2024-08-13 16:33:43,Fridge installation,21.18241594499063,76.97084375288047
R33146,2024-08-13 16:57:16,TV installation,19.28959753590405,82.58592883774513
R9759,2024-08-13 17:02:51,Fridge installation,15.233766437577042,72.92014482226712
R30414,2024-08-13 17:06:03,Fridge installation,27.43028686995875,74.44667314520066
R26555,2024-08-13 17:20:30,TV installation,10.78009370965944,86.1097520679899
R16188,2024-08-13 17:22:31,TV repair,14.21704805468523,77.78909443478189
R31428,2024-08-13 17:50:04,Fridge installation,29.449246039496323,76.81857345031436
R34925,2024-08-13 17:51:48,Fridge installation,22.512325879661034,84.24665424634884
R38638,2024-08-13 18:04:17,Fridge repair,30.18018179867428,68.42353704379157
R24826,2024-08-13 18:12:33,TV repair,34.61590920087986,93.3294973415721
R33063,2024-08-13 18:20:58,Fridge repair,11.968481768600066,90.02833864265544
R48236,2024-08-13 18:27:14,TV installation,15.630156358166243,74.76686120672451
R35912,2024-08-13 18:28:55,Fridge installation,23.095603248965936,78.03813165761768
R15609,2024-08-13 19:04:23,TV repair,9.047748960054296,95.9808967255955
R39506,2024-08-13 19:26:45,TV repair,25.0894008152291,71.13651014728295
R31291,2024-08-13 19:52:57,TV repair,35.00255360216122,90.60703188982639
R36467,2024-08-13 19:59:19,Fridge installation,26.63557653534183,70.87839190659683
R16660,2024-08-13 20:20:09,TV installation,33.8536137100746,68.27343593615188
R2921,2024-08-13 20:40:07,TV repair,22.004396332158592,90.08644550827904
R40464,2024-08-13 20:41:23,Fridge installation,22.51572643385396,94.43748091180628
R33377,2024-08-13 21:42:47,Fridge repair,8.24926049126312,92.8428584052453
R8837,2024-08-13 21:45:57,TV repair,36.30901958660442,89.64174503242688
R47792,2024-08-13 22:07:08,TV repair,20.694234525818764,76.03791419649066
R47484,2024-08-13 22:20:55,Fridge installation,24.58731437717991,85.16594978962058
R47802,2024-08-13 23:03:59,Fridge repair,33.82640307341531,87.08385489344427
R41287,2024-08-13 23:08:03,TV repair,12.130095179626537,89.13593199186973
R23815,2024-08-13 23:53:38,TV repair,21.781919956910713,85.51275433504217
R36111,2024-08-14 00:27:04,TV repair,13.447094604130996,92.50776171028139
R21124,2024-08-14 00:48:56,Fridge repair,36.79111348280033,69.93030293866394
R24802,2024-08-14 00:54:26,Fridge installation,18.57972633121826,86.86933536908835
R43435,2024-08-14 01:01:09,TV repair,14.212038522919423,78.23605587119977
R48351,2024-08-14 01:26:24,TV repair,26.796439773215635,68.48370998926426
R9610,2024-08-14 01:33:34,TV installation,20.98223426387105,73.8685508995494
R27927,2024-08-14 01:40:47,TV installation,11.113050679630428,89.91624364362215
R13998,2024-08-14 02:17:17,TV repair,11.795910983213167,90.13196779877268
R17282,2024-08-14 02:36:03,Fridge installation,16.841151479650073,90.2792635081565
R40344,2024-08-14 02:52:31,Fridge repair,9.0698483799424,86.07589654891814
R48380,2024-08-14 03:31:52,Fridge installation,8.452069346448576,83.47821198727164
R6171,2024-08-14 03:48:17,TV repair,30.92700493965001,93.77259829030496
R39247,2024-08-14 05:35:09,Fridge installation,31.50426565390307,78.73417872545194
R23487,2024-08-14 05:39:07,TV repair,11.509065701746657,74.21680246830397
R22900,2024-08-14 06:24:06,TV repair,26.78882684143918,85.17217994679056
R36673,2024-08-14 07:04:47,TV repair,31.803617571392202,72.92598896522613
